Country_code,Year,Cause_code,Sex,Deaths2,Deaths8,Deaths13,Deaths22,Cause,Country
4180,2010,B441,1,0.0,0.0,0.0,2.0,Other deformities of central nervous system,Italy
4180,2012,B199,2,0.0,0.0,1.0,11.0,Remainder of B19,Italy
4180,2015,C060,2,0.0,0.0,0.0,1.0,Chronic liver disease and cirrhosis,Italy
4180,2015,C089,2,0.0,0.0,0.0,1.0,External causes of injury and poisoning,Italy
4180,2013,B529,1,1.0,0.0,0.0,0.0,Remainder of B52,Italy
4180,2011,C009,1,0.0,0.0,0.0,2.0,Whooping cough,Italy
4180,2005,B022,2,0.0,0.0,0.0,1.0,Vascular lesions affecting central nervous system,Italy
4180,2010,A072,1,0.0,0.0,1.0,0.0,Multiple sclerosis,Italy
4180,2006,C049,1,0.0,0.0,0.0,2.0,Other forms of heart disease,Italy
4180,2012,B009,2,0.0,0.0,0.0,1.0,Whooping cough,Italy
4180,2012,B159,2,0.0,0.0,0.0,4.0,Remainder of B15,Italy
4180,2013,B004,1,0.0,0.0,0.0,5.0,Typhoid fever,Italy
4180,2014,C068,2,0.0,0.0,0.0,1.0,Obstetrical trauma,Italy
4180,2010,B029,2,0.0,0.0,0.0,1.0,Hypertension without mention of heart,Italy
4180,2012,A021,1,0.0,0.0,0.0,1.0,Diphtheria,Italy
4180,2008,B190,2,0.0,0.0,1.0,4.0,Kwashiorkor,Italy
4180,2010,B259,1,3.0,0.0,0.0,1.0,Remainder of B25,Italy
4180,2012,B376,2,0.0,0.0,0.0,1.0,"Infertility, female",Italy
4180,2015,B189,2,0.0,0.0,0.0,1.0,Remainder of B18,Italy
4270,2006,C049,1,0.0,0.0,4.0,0.0,Other forms of heart disease,Romania
4270,2012,C029,1,0.0,0.0,0.0,4.0,Mal. neoplasm of female breast,Romania
4270,2015,B210,1,0.0,0.0,1.0,1.0,Senile and presenile organic psychotic conditions,Romania
4270,2015,A047,1,0.0,0.0,0.0,12.0,"Malignant neoplasm of intestine, except rectum",Romania
4270,2011,A047,2,1.0,0.0,0.0,1.0,"Malignant neoplasm of intestine, except rectum",Romania
4270,2009,C009,2,0.0,0.0,0.0,1.0,Whooping cough,Romania
4270,2011,C049,1,0.0,0.0,1.0,2.0,Other forms of heart disease,Romania
4270,2016,B212,1,0.0,0.0,1.0,0.0,Affective psychoses,Romania
4270,2005,C090,1,0.0,0.0,1.0,0.0,Motor vehicle trafic accidents,Romania
4270,2012,C021,1,0.0,0.0,0.0,1.0,Neoplasms,Romania
4270,2007,A048,2,1.0,0.0,0.0,0.0,Malignant neoplasm of rectum,Romania
4270,2006,B180,1,0.0,0.0,1.0,0.0,Disorders of thyroid gland,Romania
4270,2007,B220,1,1.0,0.0,0.0,0.0,Meningitis,Romania
4270,2012,B190,1,0.0,0.0,0.0,1.0,Kwashiorkor,Romania
4270,2013,B209,2,0.0,0.0,1.0,0.0,Remainder of B20,Romania
4270,2013,A049,2,1.0,0.0,0.0,0.0,Malignant neoplasm of larynx,Romania
4270,2007,C049,2,0.0,0.0,1.0,0.0,Other forms of heart disease,Romania
4270,2016,C100,1,0.0,0.0,0.0,2.0,Accidents caused by electric current,Romania
4270,2010,C009,1,0.0,0.0,0.0,8.0,Whooping cough,Romania
4270,2010,C039,2,0.0,0.0,1.0,0.0,Diseases of the nervous system,Romania
4270,2012,B054,1,1.0,0.0,0.0,0.0,Trypanosomiasis,Romania
4270,2011,C051,1,0.0,0.0,2.0,0.0,Cerebrovascular disease,Romania
4270,2011,C100,1,0.0,0.0,2.0,1.0,Accidents caused by electric current,Romania
4270,2014,B209,1,0.0,0.0,2.0,0.0,Remainder of B20,Romania
4270,2007,A150,1,0.0,0.0,49.0,7.0,Injury resulting from operations of war,Romania
4270,2014,C080,2,0.0,0.0,0.0,1.0,Other specified diseases and symptoms,Romania
4270,2006,B182,2,0.0,0.0,0.0,2.0,Hyperlipoproteinaemia,Romania
4270,2006,C069,1,0.0,0.0,0.0,1.0,Infections of the puerperium,Romania
4270,2016,A040,1,0.0,0.0,0.0,1.0,Filariasis,Romania
4270,2008,C099,2,0.0,0.0,0.0,2.0,Accidents caused by machinery and by cutting and piercing instruments,Romania
4270,2006,B209,1,0.0,0.0,0.0,1.0,Remainder of B20,Romania
4270,2009,C103,1,0.0,0.0,0.0,1.0,Homicide and injury purposely inflicted by other persons,Romania
4270,2016,B24,2,0.0,0.0,3.0,0.0,Diseases of the ear and mastoid process,Romania
4270,2010,A048,2,1.0,0.0,0.0,0.0,Malignant neoplasm of rectum,Romania
4270,2015,A150,2,0.0,0.0,0.0,5.0,Injury resulting from operations of war,Romania
4270,2007,B24,1,0.0,0.0,4.0,0.0,Diseases of the ear and mastoid process,Romania
4270,2011,C052,1,0.0,0.0,1.0,0.0,Disease of the respiratory system,Romania
4270,2016,B209,1,0.0,0.0,1.0,0.0,Remainder of B20,Romania
4270,2006,B24,2,0.0,0.0,4.0,0.0,Diseases of the ear and mastoid process,Romania
4270,2015,B24,1,0.0,0.0,3.0,1.0,Diseases of the ear and mastoid process,Romania
4270,2007,C004,1,0.0,0.0,0.0,7.0,Typhoid and paratyphoid fevers,Romania
4270,2009,C009,1,0.0,0.0,0.0,4.0,Whooping cough,Romania
4270,2013,C069,2,0.0,0.0,0.0,1.0,Infections of the puerperium,Romania
4270,2005,B159,2,0.0,1.0,0.0,0.0,Remainder of B15,Romania
4270,2011,A045,2,1.0,0.0,0.0,0.0,Malignant neoplasm of oesophagus,Romania
4270,2013,C069,1,0.0,0.0,1.0,0.0,Infections of the puerperium,Romania
4270,2013,A090,2,4.0,0.0,0.0,1.0,Bronchopneumonia,Romania
4270,2013,A150,2,0.0,1.0,5.0,11.0,Injury resulting from operations of war,Romania
4270,2010,B182,2,0.0,0.0,0.0,1.0,Hyperlipoproteinaemia,Romania
4270,2012,C031,1,0.0,0.0,0.0,1.0,Malign neoplasm of bladder,Romania
4270,2005,B250,2,1.0,0.0,0.0,0.0,Acute rheumatic fever,Romania
4270,2015,C020,1,0.0,0.0,1.0,0.0,Schistosomiasis,Romania
4270,2007,C099,2,0.0,0.0,0.0,1.0,Accidents caused by machinery and by cutting and piercing instruments,Romania
4270,2012,C040,1,0.0,0.0,1.0,0.0,Meningitis,Romania
4270,2016,A049,2,0.0,0.0,0.0,1.0,Malignant neoplasm of larynx,Romania
4270,2007,C101,1,0.0,0.0,1.0,0.0,"Other accidents, adverse and late effects",Romania
4270,2009,C022,1,0.0,0.0,1.0,0.0,Malignant neoplasms,Romania
4270,2016,B180,2,0.0,0.0,0.0,1.0,Disorders of thyroid gland,Romania
4270,2007,C049,1,0.0,0.0,2.0,0.0,Other forms of heart disease,Romania
4270,2009,B200,1,1.0,0.0,3.0,0.0,Anaemias,Romania
4270,2008,C004,1,0.0,0.0,1.0,3.0,Typhoid and paratyphoid fevers,Romania
4270,2015,A150,1,0.0,0.0,5.0,7.0,Injury resulting from operations of war,Romania
4270,2006,C099,1,0.0,0.0,3.0,2.0,Accidents caused by machinery and by cutting and piercing instruments,Romania
4270,2012,C100,2,0.0,0.0,0.0,1.0,Accidents caused by electric current,Romania
4270,2011,B182,1,0.0,0.0,0.0,1.0,Hyperlipoproteinaemia,Romania
4270,2012,C090,1,0.0,0.0,1.0,1.0,Motor vehicle trafic accidents,Romania
4270,2013,B200,1,0.0,0.0,3.0,0.0,Anaemias,Romania
4270,2009,C024,1,0.0,0.0,2.0,0.0,Mal. neoplasms of oesophagus,Romania
4270,2014,C029,1,0.0,0.0,0.0,5.0,Mal. neoplasm of female breast,Romania
4270,2010,B24,1,0.0,0.0,3.0,0.0,Diseases of the ear and mastoid process,Romania
4270,2008,C004,2,0.0,0.0,0.0,1.0,Typhoid and paratyphoid fevers,Romania
4270,2016,B182,1,0.0,0.0,0.0,1.0,Hyperlipoproteinaemia,Romania
4270,2012,C039,1,0.0,0.0,1.0,0.0,Diseases of the nervous system,Romania
4270,2013,C002,1,0.0,0.0,0.0,1.0,Infectious and parasitic diseases,Romania
4270,2016,C003,2,0.0,0.0,0.0,1.0,Selected infectious diseases,Romania
4270,2006,C028,2,0.0,0.0,0.0,1.0,"Mal. neoplasm of trachea, bronchus and lung",Romania
4270,2014,C041,2,0.0,0.0,0.0,1.0,Diseases of the circulatory system,Romania
4270,2013,C031,1,0.0,0.0,0.0,1.0,Malign neoplasm of bladder,Romania
4270,2007,C003,1,0.0,0.0,1.0,0.0,Selected infectious diseases,Romania
4270,2012,C069,1,0.0,0.0,0.0,2.0,Infections of the puerperium,Romania
4270,2012,C009,1,0.0,0.0,0.0,5.0,Whooping cough,Romania
4270,2010,B217,1,0.0,0.0,1.0,0.0,Physiological malnutrition arising from mental factors,Romania
4270,2007,A049,1,1.0,0.0,0.0,0.0,Malignant neoplasm of larynx,Romania
4270,2011,C008,1,0.0,0.0,0.0,1.0,"Tuberculosis, other forms",Romania
4270,2010,A090,1,13.0,0.0,0.0,0.0,Bronchopneumonia,Romania
4270,2005,A048,1,1.0,0.0,0.0,0.0,Malignant neoplasm of rectum,Romania
4270,2015,C051,1,0.0,0.0,2.0,0.0,Cerebrovascular disease,Romania
4270,2016,C049,2,0.0,0.0,0.0,3.0,Other forms of heart disease,Romania
4270,2014,B24,1,1.0,0.0,3.0,0.0,Diseases of the ear and mastoid process,Romania
4270,2008,C049,1,0.0,0.0,3.0,1.0,Other forms of heart disease,Romania
2260,2014,B200,2,0.0,0.0,2.0,0.0,Anaemias,Guyana
2260,2011,B200,1,0.0,1.0,8.0,0.0,Anaemias,Guyana
2260,2008,C059,2,0.0,0.0,0.0,1.0,Intestinal obstruction,Guyana
2260,2012,B200,2,0.0,0.0,3.0,0.0,Anaemias,Guyana
2260,2012,B232,2,0.0,1.0,3.0,0.0,Blindness and low vision,Guyana
2260,2014,A099,2,1.0,0.0,0.0,1.0,Ulcer of stomach,Guyana
2260,2007,B379,2,1.0,0.0,0.0,0.0,Remainder of B37,Guyana
2260,2005,B200,2,0.0,0.0,5.0,0.0,Anaemias,Guyana
2260,2007,B222,1,0.0,0.0,1.0,0.0,Other degenerative and hereditary disorders of the central nervous system,Guyana
2260,2010,B200,2,0.0,0.0,2.0,0.0,Anaemias,Guyana
2260,2005,B199,1,1.0,0.0,1.0,0.0,Remainder of B19,Guyana
2260,2013,B24,2,0.0,0.0,3.0,0.0,Diseases of the ear and mastoid process,Guyana
2260,2010,B54,2,1.0,0.0,0.0,0.0,Suicide and self-inflicted injury,Guyana
2260,2008,B220,1,0.0,0.0,2.0,0.0,Meningitis,Guyana
2260,2010,A099,1,9.0,1.0,1.0,2.0,Ulcer of stomach,Guyana
2260,2013,B200,1,0.0,0.0,4.0,0.0,Anaemias,Guyana
2260,2013,C029,1,0.0,0.0,0.0,1.0,Mal. neoplasm of female breast,Guyana
4045,2008,C030,2,0.0,0.0,0.0,1.0,Mal. neoplasm of cervix uteri,Czech Republic
4045,2009,C080,2,0.0,0.0,0.0,1.0,Other specified diseases and symptoms,Czech Republic
4045,2011,C058,2,0.0,0.0,0.0,1.0,Appendicitis,Czech Republic
4045,2016,A090,1,0.0,0.0,0.0,2.0,Bronchopneumonia,Czech Republic
4045,2007,B189,2,0.0,0.0,1.0,0.0,Remainder of B18,Czech Republic
4045,2009,C090,1,0.0,0.0,0.0,1.0,Motor vehicle trafic accidents,Czech Republic
4045,2010,B181,1,0.0,0.0,1.0,0.0,Diabetes mellitus,Czech Republic
4045,2014,C040,1,0.0,0.0,0.0,1.0,Meningitis,Czech Republic
4045,2008,C029,2,0.0,0.0,1.0,0.0,Mal. neoplasm of female breast,Czech Republic
4045,2008,A047,1,0.0,0.0,0.0,1.0,"Malignant neoplasm of intestine, except rectum",Czech Republic
4045,2015,C098,1,0.0,0.0,0.0,1.0,Struck accidentally by falling object,Czech Republic
4045,2010,C028,2,0.0,0.0,0.0,1.0,"Mal. neoplasm of trachea, bronchus and lung",Czech Republic
4045,2016,C050,2,0.0,0.0,0.0,1.0,Other hypertensive disease,Czech Republic
4045,2015,C029,2,0.0,0.0,0.0,2.0,Mal. neoplasm of female breast,Czech Republic
4045,2007,A045,1,0.0,0.0,0.0,1.0,Malignant neoplasm of oesophagus,Czech Republic
4045,2015,C028,2,0.0,0.0,0.0,1.0,"Mal. neoplasm of trachea, bronchus and lung",Czech Republic
4045,2016,A014,2,0.0,0.0,0.0,1.0,Cholera,Czech Republic
4045,2013,A040,2,0.0,0.0,0.0,1.0,Filariasis,Czech Republic
4045,2006,C069,1,0.0,0.0,0.0,1.0,Infections of the puerperium,Czech Republic
4045,2016,A150,2,0.0,0.0,0.0,2.0,Injury resulting from operations of war,Czech Republic
4045,2012,C099,2,0.0,0.0,0.0,1.0,Accidents caused by machinery and by cutting and piercing instruments,Czech Republic
4045,2015,C021,1,0.0,0.0,0.0,1.0,Neoplasms,Czech Republic
4045,2009,A150,2,0.0,0.0,0.0,1.0,Injury resulting from operations of war,Czech Republic
4045,2010,C029,2,0.0,0.0,1.0,0.0,Mal. neoplasm of female breast,Czech Republic
4045,2015,B250,1,1.0,0.0,0.0,0.0,Acute rheumatic fever,Czech Republic
4045,2010,A047,2,0.0,0.0,0.0,10.0,"Malignant neoplasm of intestine, except rectum",Czech Republic
4045,2013,C040,1,0.0,0.0,1.0,1.0,Meningitis,Czech Republic
4045,2016,C030,1,0.0,0.0,0.0,1.0,Mal. neoplasm of cervix uteri,Czech Republic
4045,2012,A085,1,0.0,0.0,0.0,1.0,Diseases of arteries,Czech Republic
4045,2014,A090,1,0.0,0.0,0.0,1.0,Bronchopneumonia,Czech Republic
4045,2013,C029,2,0.0,0.0,0.0,3.0,Mal. neoplasm of female breast,Czech Republic
4045,2015,B189,1,0.0,0.0,0.0,1.0,Remainder of B18,Czech Republic
4045,2014,C060,1,0.0,0.0,0.0,1.0,Chronic liver disease and cirrhosis,Czech Republic
4045,2009,C099,1,0.0,0.0,0.0,1.0,Accidents caused by machinery and by cutting and piercing instruments,Czech Republic
4045,2006,B182,2,0.0,0.0,0.0,2.0,Hyperlipoproteinaemia,Czech Republic
4045,2015,C028,1,0.0,0.0,0.0,1.0,"Mal. neoplasm of trachea, bronchus and lung",Czech Republic
4045,2011,A048,2,0.0,0.0,0.0,1.0,Malignant neoplasm of rectum,Czech Republic
4045,2013,B341,1,1.0,0.0,0.0,0.0,Ulcer of stomach and duodenum,Czech Republic
4045,2005,A021,2,0.0,0.0,0.0,1.0,Diphtheria,Czech Republic
4045,2006,C080,2,0.0,0.0,0.0,1.0,Other specified diseases and symptoms,Czech Republic
4045,2014,C099,2,0.0,0.0,0.0,2.0,Accidents caused by machinery and by cutting and piercing instruments,Czech Republic
4045,2013,A090,1,1.0,0.0,0.0,3.0,Bronchopneumonia,Czech Republic
4045,2011,C028,2,0.0,0.0,0.0,5.0,"Mal. neoplasm of trachea, bronchus and lung",Czech Republic
4045,2005,C049,1,0.0,0.0,1.0,0.0,Other forms of heart disease,Czech Republic
4045,2014,C090,1,0.0,0.0,0.0,1.0,Motor vehicle trafic accidents,Czech Republic
4045,2012,B447,1,1.0,0.0,0.0,0.0,Other congenital anomalies of musculoskeletal system,Czech Republic
4045,2015,C004,1,0.0,0.0,0.0,1.0,Typhoid and paratyphoid fevers,Czech Republic
4045,2009,C099,2,0.0,0.0,0.0,3.0,Accidents caused by machinery and by cutting and piercing instruments,Czech Republic
4045,2009,B009,1,1.0,0.0,0.0,0.0,Whooping cough,Czech Republic
4045,2014,C021,2,0.0,0.0,1.0,1.0,Neoplasms,Czech Republic
4045,2011,C060,1,0.0,0.0,0.0,1.0,Chronic liver disease and cirrhosis,Czech Republic
4045,2015,A021,1,0.0,0.0,0.0,1.0,Diphtheria,Czech Republic
4045,2009,C041,2,0.0,0.0,0.0,1.0,Diseases of the circulatory system,Czech Republic
4045,2014,C040,2,0.0,0.0,0.0,1.0,Meningitis,Czech Republic
4045,2013,A049,2,0.0,0.0,0.0,5.0,Malignant neoplasm of larynx,Czech Republic
4045,2012,A090,1,0.0,0.0,0.0,1.0,Bronchopneumonia,Czech Republic
4045,2016,A049,2,0.0,0.0,0.0,1.0,Malignant neoplasm of larynx,Czech Republic
4045,2014,A090,2,0.0,0.0,0.0,5.0,Bronchopneumonia,Czech Republic
4045,2013,C028,1,0.0,0.0,1.0,1.0,"Mal. neoplasm of trachea, bronchus and lung",Czech Republic
4045,2013,B222,1,0.0,0.0,1.0,0.0,Other degenerative and hereditary disorders of the central nervous system,Czech Republic
4045,2008,A082,2,1.0,0.0,0.0,0.0,Other diseases of heart,Czech Republic
4045,2005,A049,2,0.0,0.0,0.0,2.0,Malignant neoplasm of larynx,Czech Republic
4045,2011,C049,1,0.0,0.0,0.0,2.0,Other forms of heart disease,Czech Republic
2170,2007,B24,2,3.0,0.0,22.0,0.0,Diseases of the ear and mastoid process,Dominican Republic
2170,2011,A047,1,1.0,0.0,0.0,0.0,"Malignant neoplasm of intestine, except rectum",Dominican Republic
2170,2010,B212,2,0.0,0.0,1.0,0.0,Affective psychoses,Dominican Republic
2170,2010,B210,1,0.0,0.0,1.0,0.0,Senile and presenile organic psychotic conditions,Dominican Republic
2170,2007,B212,2,0.0,0.0,3.0,0.0,Affective psychoses,Dominican Republic
2170,2012,B200,2,0.0,0.0,7.0,0.0,Anaemias,Dominican Republic
2170,2005,B231,1,0.0,0.0,1.0,0.0,Cataract,Dominican Republic
2170,2013,B370,2,0.0,0.0,0.0,1.0,Diseases of breast,Dominican Republic
2170,2009,A060,1,0.0,0.0,0.0,1.0,Benign neoplasms and neoplasms of unspecified nature,Dominican Republic
2170,2008,B220,1,0.0,0.0,1.0,0.0,Meningitis,Dominican Republic
2170,2005,B009,1,1.0,0.0,0.0,0.0,Whooping cough,Dominican Republic
2170,2008,B220,2,0.0,0.0,1.0,0.0,Meningitis,Dominican Republic
2170,2007,B24,1,3.0,0.0,34.0,0.0,Diseases of the ear and mastoid process,Dominican Republic
2170,2009,B200,1,0.0,0.0,7.0,0.0,Anaemias,Dominican Republic
2170,2009,C050,1,0.0,0.0,0.0,1.0,Other hypertensive disease,Dominican Republic
2170,2011,A047,2,0.0,1.0,0.0,0.0,"Malignant neoplasm of intestine, except rectum",Dominican Republic
2170,2006,C060,1,0.0,0.0,0.0,1.0,Chronic liver disease and cirrhosis,Dominican Republic
2170,2007,A060,1,0.0,0.0,0.0,1.0,Benign neoplasms and neoplasms of unspecified nature,Dominican Republic
2170,2013,B218,1,0.0,0.0,1.0,0.0,Mental retardation,Dominican Republic
2170,2005,B012,1,0.0,0.0,1.0,0.0,Acute poliomyelitis,Dominican Republic
2170,2005,B200,2,1.0,0.0,5.0,0.0,Anaemias,Dominican Republic
2170,2005,B222,1,0.0,0.0,1.0,0.0,Other degenerative and hereditary disorders of the central nervous system,Dominican Republic
2170,2005,B209,2,1.0,0.0,0.0,0.0,Remainder of B20,Dominican Republic
2170,2013,A020,1,0.0,0.0,1.0,1.0,Septicaemia and pyaemia,Dominican Republic
2170,2007,C069,1,0.0,0.0,1.0,1.0,Infections of the puerperium,Dominican Republic
2170,2008,C099,1,0.0,0.0,1.0,1.0,Accidents caused by machinery and by cutting and piercing instruments,Dominican Republic
2170,2008,B222,1,1.0,0.0,1.0,0.0,Other degenerative and hereditary disorders of the central nervous system,Dominican Republic
2170,2013,B011,1,0.0,0.0,1.0,0.0,Plague,Dominican Republic
2170,2008,B349,2,0.0,1.0,0.0,0.0,Remainder of B34,Dominican Republic
2230,2016,B349,1,0.0,1.0,0.0,0.0,Remainder of B34,Grenada
1300,2015,A099,2,0.0,0.0,0.0,1.0,Ulcer of stomach,Mauritius
1300,2006,B24,1,0.0,0.0,1.0,0.0,Diseases of the ear and mastoid process,Mauritius
1300,2006,B349,1,0.0,0.0,0.0,1.0,Remainder of B34,Mauritius
1300,2013,C029,2,0.0,0.0,0.0,1.0,Mal. neoplasm of female breast,Mauritius
1300,2014,B209,1,0.0,1.0,14.0,0.0,Remainder of B20,Mauritius
1300,2012,A047,1,1.0,0.0,0.0,0.0,"Malignant neoplasm of intestine, except rectum",Mauritius
1300,2015,B200,2,0.0,0.0,1.0,0.0,Anaemias,Mauritius
1300,2006,B24,2,0.0,0.0,1.0,0.0,Diseases of the ear and mastoid process,Mauritius
1300,2013,B209,1,0.0,0.0,9.0,0.0,Remainder of B20,Mauritius
1300,2006,B349,2,0.0,0.0,0.0,1.0,Remainder of B34,Mauritius
1300,2016,A099,1,0.0,0.0,0.0,1.0,Ulcer of stomach,Mauritius
1300,2017,C039,1,0.0,0.0,0.0,1.0,Diseases of the nervous system,Mauritius
1300,2005,B199,1,0.0,0.0,1.0,0.0,Remainder of B19,Mauritius
1300,2016,C050,1,0.0,0.0,0.0,1.0,Other hypertensive disease,Mauritius
1300,2010,B24,1,0.0,0.0,2.0,0.0,Diseases of the ear and mastoid process,Mauritius
1300,2016,B209,2,0.0,0.0,2.0,0.0,Remainder of B20,Mauritius
1300,2005,B209,1,0.0,0.0,2.0,0.0,Remainder of B20,Mauritius
1300,2007,A047,2,2.0,0.0,0.0,0.0,"Malignant neoplasm of intestine, except rectum",Mauritius
4186,2014,B212,1,0.0,0.0,2.0,0.0,Affective psychoses,Latvia
4186,2012,B349,2,1.0,0.0,0.0,1.0,Remainder of B34,Latvia
4186,2011,B182,2,0.0,0.0,0.0,1.0,Hyperlipoproteinaemia,Latvia
4186,2014,B182,2,0.0,0.0,1.0,0.0,Hyperlipoproteinaemia,Latvia
4186,2013,B220,1,0.0,0.0,1.0,0.0,Meningitis,Latvia
4186,2015,C099,1,0.0,0.0,0.0,1.0,Accidents caused by machinery and by cutting and piercing instruments,Latvia
4186,2012,C029,1,0.0,0.0,1.0,0.0,Mal. neoplasm of female breast,Latvia
4186,2011,C060,2,0.0,0.0,0.0,1.0,Chronic liver disease and cirrhosis,Latvia
4186,2009,B232,2,0.0,0.0,1.0,0.0,Blindness and low vision,Latvia
4186,2005,B34,1,1.0,1.0,0.0,0.0,Diseases of other parts of the digestive system,Latvia
4186,2009,C060,2,0.0,0.0,0.0,1.0,Chronic liver disease and cirrhosis,Latvia
4186,2010,B182,1,0.0,0.0,2.0,0.0,Hyperlipoproteinaemia,Latvia
4186,2006,B24,2,0.0,0.0,2.0,0.0,Diseases of the ear and mastoid process,Latvia
4186,2006,B34,2,1.0,0.0,0.0,0.0,Diseases of other parts of the digestive system,Latvia
4186,2012,B200,1,0.0,0.0,4.0,0.0,Anaemias,Latvia
4186,2015,C009,1,0.0,0.0,0.0,1.0,Whooping cough,Latvia
4186,2011,C069,1,0.0,0.0,1.0,0.0,Infections of the puerperium,Latvia
4186,2007,B18,1,0.0,0.0,2.0,0.0,"Endocrine and metabolic diseases, immunity disorders",Latvia
4186,2008,B349,1,3.0,0.0,0.0,0.0,Remainder of B34,Latvia
4186,2005,B18,2,0.0,0.0,0.0,1.0,"Endocrine and metabolic diseases, immunity disorders",Latvia
4080,2009,B200,2,0.0,0.0,1.0,0.0,Anaemias,France
4080,2008,B004,1,0.0,0.0,0.0,3.0,Typhoid fever,France
4080,2015,A080,1,1.0,0.0,0.0,0.0,Chronic rheumatic heart disease,France
4080,2012,C050,1,0.0,0.0,1.0,0.0,Other hypertensive disease,France
4080,2015,C102,1,0.0,0.0,0.0,2.0,Suicide and self-inflicted injury,France
4080,2010,A047,2,0.0,0.0,1.0,36.0,"Malignant neoplasm of intestine, except rectum",France
4080,2015,B218,1,0.0,0.0,1.0,0.0,Mental retardation,France
4080,2007,B019,2,0.0,0.0,1.0,0.0,Benign neoplasms and neoplasms of unspecified nature,France
4080,2008,B182,1,0.0,0.0,1.0,26.0,Hyperlipoproteinaemia,France
4080,2009,B010,1,0.0,0.0,0.0,1.0,Meningococcal infections,France
4080,2007,B371,1,0.0,0.0,0.0,2.0,Salpingitis and oophoritis,France
4080,2011,B349,1,0.0,0.0,0.0,2.0,Remainder of B34,France
4080,2010,B004,2,0.0,1.0,0.0,4.0,Typhoid fever,France
4080,2011,C031,1,0.0,0.0,0.0,2.0,Malign neoplasm of bladder,France
4080,2012,B200,1,0.0,0.0,1.0,1.0,Anaemias,France
4080,2013,A047,1,0.0,1.0,0.0,23.0,"Malignant neoplasm of intestine, except rectum",France
4080,2006,C049,2,0.0,0.0,1.0,9.0,Other forms of heart disease,France
4080,2012,C059,1,0.0,0.0,0.0,3.0,Intestinal obstruction,France
4080,2009,C031,2,0.0,0.0,0.0,1.0,Malign neoplasm of bladder,France
4080,2015,A021,2,0.0,0.0,0.0,1.0,Diphtheria,France
4080,2013,C099,1,0.0,0.0,1.0,17.0,Accidents caused by machinery and by cutting and piercing instruments,France
4080,2014,B011,1,0.0,0.0,1.0,1.0,Plague,France
4080,2006,B029,2,0.0,0.0,0.0,4.0,Hypertension without mention of heart,France
4080,2015,C089,1,0.0,0.0,0.0,1.0,External causes of injury and poisoning,France
4080,2005,B441,2,0.0,0.0,0.0,2.0,Other deformities of central nervous system,France
4080,2012,C099,1,0.0,0.0,2.0,15.0,Accidents caused by machinery and by cutting and piercing instruments,France
4080,2013,B349,1,1.0,0.0,0.0,1.0,Remainder of B34,France
4080,2011,B052,2,0.0,1.0,0.0,0.0,Malaria,France
4080,2014,A049,2,0.0,0.0,0.0,1.0,Malignant neoplasm of larynx,France
4080,2015,B181,1,0.0,0.0,0.0,8.0,Diabetes mellitus,France
4080,2006,C009,2,0.0,0.0,0.0,1.0,Whooping cough,France
4080,2013,A090,1,2.0,0.0,1.0,37.0,Bronchopneumonia,France
4080,2007,B182,1,0.0,0.0,9.0,25.0,Hyperlipoproteinaemia,France
4080,2010,B370,2,0.0,0.0,0.0,1.0,Diseases of breast,France
4080,2010,A052,2,0.0,0.0,0.0,1.0,Malignant neoplasm of cervix uteri,France
4080,2005,C059,1,0.0,0.0,0.0,1.0,Intestinal obstruction,France
4080,2011,B24,1,0.0,0.0,3.0,2.0,Diseases of the ear and mastoid process,France
4080,2011,A099,2,3.0,0.0,2.0,139.0,Ulcer of stomach,France
4080,2013,B371,1,0.0,0.0,0.0,2.0,Salpingitis and oophoritis,France
4080,2012,C009,2,0.0,0.0,0.0,1.0,Whooping cough,France
4080,2012,B449,1,0.0,0.0,0.0,2.0,Remainder of B44,France
4080,2012,A021,2,0.0,0.0,0.0,1.0,Diphtheria,France
4080,2005,B003,1,0.0,0.0,0.0,1.0,Syphilis and its sequelae,France
4080,2015,A048,1,0.0,0.0,0.0,5.0,Malignant neoplasm of rectum,France
4080,2005,B24,2,0.0,0.0,2.0,1.0,Diseases of the ear and mastoid process,France
4080,2012,B182,1,0.0,0.0,4.0,21.0,Hyperlipoproteinaemia,France
4080,2008,B020,1,0.0,0.0,0.0,1.0,Diabetes mellitus,France
4080,2014,B374,1,0.0,0.0,0.0,1.0,Uterovaginal prolapse,France
4080,2010,C049,2,0.0,0.0,1.0,9.0,Other forms of heart disease,France
4080,2010,B020,1,0.0,0.0,0.0,1.0,Diabetes mellitus,France
4080,2010,C059,2,0.0,0.0,0.0,1.0,Intestinal obstruction,France
4080,2014,B441,1,0.0,0.0,0.0,5.0,Other deformities of central nervous system,France
4080,2012,C059,2,0.0,0.0,0.0,2.0,Intestinal obstruction,France
4080,2014,B020,1,0.0,0.0,0.0,1.0,Diabetes mellitus,France
4080,2013,B220,1,0.0,0.0,0.0,1.0,Meningitis,France
4080,2009,A048,2,0.0,0.0,1.0,9.0,Malignant neoplasm of rectum,France
4080,2006,B004,2,0.0,0.0,0.0,6.0,Typhoid fever,France
4080,2007,B181,2,0.0,0.0,0.0,6.0,Diabetes mellitus,France
4080,2006,B212,1,0.0,0.0,4.0,0.0,Affective psychoses,France
4080,2010,C009,1,0.0,0.0,0.0,2.0,Whooping cough,France
4080,2013,B441,1,0.0,0.0,0.0,2.0,Other deformities of central nervous system,France
